type	name	sc	lefr	zcr
auto	auto_02_029_002	14.209755	456.000000	0.052482
auto	auto_02_030_000	12.751874	468.000000	0.055319
auto	auto_02_030_001	10.791361	490.000000	0.046809
auto	auto_02_030_002	16.221751	452.000000	0.038298
auto	auto_02_031_000	12.094517	457.000000	0.045390
auto	auto_02_031_001	12.282727	446.000000	0.045390
auto	auto_02_031_002	8.868698	467.000000	0.031206
auto	auto_02_032_000	11.502168	474.000000	0.055319
auto	auto_02_032_001	11.295504	490.000000	0.048227
auto	auto_02_032_002	11.846987	455.000000	0.048227
auto	auto_02_033_000	12.769514	451.000000	0.042553
auto	auto_02_033_001	13.396127	434.000000	0.048227
auto	auto_02_033_002	11.083581	466.000000	0.032624
auto	auto_02_034_000	13.456841	464.000000	0.042553
auto	auto_02_034_001	8.677438	459.000000	0.024113
auto	auto_02_034_002	7.506640	406.000000	0.022695
auto	auto_02_035_000	12.286374	436.000000	0.035461
auto	auto_02_035_001	9.025091	535.000000	0.039716
auto	auto_02_035_002	9.869823	478.000000	0.048227
auto	auto_02_036_000	8.094074	413.000000	0.024113
auto	auto_02_036_001	5.826639	429.000000	0.026950
auto	auto_02_036_002	7.920801	438.000000	0.039716
auto	auto_02_037_000	9.364037	481.000000	0.035461
auto	auto_02_037_001	5.408195	465.000000	0.028369
auto	auto_02_037_002	12.796663	472.000000	0.042553
auto	auto_02_038_000	10.084689	467.000000	0.039716
auto	auto_02_038_001	11.897991	452.000000	0.036879
auto	auto_02_038_002	10.969469	457.000000	0.051064
auto	auto_02_039_000	5.856782	414.000000	0.021277
auto	auto_02_039_001	6.879177	492.000000	0.022695
auto	auto_02_039_002	8.710432	440.000000	0.035461
auto	auto_02_040_000	6.688347	416.000000	0.025532
auto	auto_02_040_001	4.555958	507.000000	0.019858
auto	auto_02_040_002	6.668671	508.000000	0.026950
auto	auto_02_041_000	8.521849	436.000000	0.021277
auto	auto_02_041_001	8.876599	475.000000	0.051064
auto	auto_02_041_002	8.047361	480.000000	0.025532
auto	auto_02_042_000	10.117372	455.000000	0.048227
auto	auto_02_042_001	8.268238	506.000000	0.034043
auto	auto_02_042_002	10.061613	496.000000	0.032624
auto	auto_02_043_000	7.487846	463.000000	0.026950
auto	auto_02_043_001	4.261329	514.000000	0.012766
auto	auto_02_043_002	6.858244	467.000000	0.026950
auto	auto_02_044_000	9.076072	460.000000	0.041135
auto	auto_02_044_001	8.614793	439.000000	0.028369
auto	auto_02_044_002	6.420276	469.000000	0.024113
auto	auto_02_045_000	11.936818	446.000000	0.038298
auto	auto_02_045_001	10.358260	507.000000	0.042553
auto	auto_02_045_002	8.634038	450.000000	0.029787
auto	auto_02_046_000	16.953918	488.000000	0.055319
auto	auto_02_046_001	12.973165	459.000000	0.052482
auto	auto_02_046_002	12.352816	431.000000	0.045390
auto	auto_02_047_000	9.105423	390.000000	0.024113
auto	auto_02_047_001	11.689952	492.000000	0.042553
auto	auto_02_047_002	11.540947	440.000000	0.039716
auto	auto_02_048_000	11.206035	447.000000	0.060993
auto	auto_02_048_001	8.321792	461.000000	0.021277
auto	auto_02_048_002	11.691078	441.000000	0.051064
auto	auto_02_049_000	9.079529	476.000000	0.021277
auto	auto_02_049_001	9.692818	468.000000	0.035461
auto	auto_02_049_002	8.574137	436.000000	0.028369
auto	auto_02_050_000	10.039041	446.000000	0.045390
auto	auto_02_050_001	12.635748	434.000000	0.036879
auto	auto_02_050_002	10.765434	445.000000	0.032624
auto	auto_02_051_000	9.707215	444.000000	0.036879
auto	auto_02_051_001	11.003448	454.000000	0.032624
auto	auto_02_051_002	6.917310	489.000000	0.035461
auto	auto_02_052_000	4.567678	434.000000	0.011348
auto	auto_02_052_001	11.048017	470.000000	0.032624
auto	auto_02_052_002	12.039463	483.000000	0.051064
auto	auto_02_053_000	4.924674	450.000000	0.024113
auto	auto_02_053_001	8.949985	478.000000	0.032624
auto	auto_02_053_002	7.379976	481.000000	0.042553
auto	auto_02_054_000	9.522491	463.000000	0.035461
auto	auto_02_054_001	8.967969	474.000000	0.042553
auto	auto_02_054_002	6.658518	480.000000	0.043972
auto	auto_02_055_000	6.464699	438.000000	0.026950
auto	auto_02_055_001	12.565094	487.000000	0.045390
auto	auto_02_055_002	6.116364	436.000000	0.022695
auto	auto_02_056_000	4.880176	439.000000	0.024113
auto	auto_02_056_001	6.884346	456.000000	0.025532
auto	auto_02_056_002	7.631565	383.000000	0.015603
auto	auto_02_057_000	5.883293	418.000000	0.025532
auto	auto_02_057_001	9.975074	493.000000	0.036879
auto	auto_02_057_002	6.930679	451.000000	0.022695
auto	auto_02_058_000	13.860220	521.000000	0.068085
auto	auto_02_058_001	16.859009	460.000000	0.055319
auto	auto_02_058_002	10.466821	502.000000	0.056738
auto	auto_02_059_000	9.886219	472.000000	0.029787
auto	auto_02_059_001	6.342259	402.000000	0.019858
auto	auto_02_059_002	8.467080	438.000000	0.022695
auto	auto_02_060_000	15.286712	488.000000	0.051064
auto	auto_02_060_001	13.997150	467.000000	0.053901
auto	auto_02_060_002	11.786197	505.000000	0.041135
auto	auto_02_061_000	12.403299	506.000000	0.051064
auto	auto_02_061_001	7.928764	453.000000	0.032624
auto	auto_02_061_002	14.029538	424.000000	0.045390
auto	auto_02_062_000	12.124232	452.000000	0.049645
auto	auto_02_062_001	13.339898	478.000000	0.051064
auto	auto_02_062_002	12.249510	465.000000	0.045390
auto	auto_02_063_000	16.977642	473.000000	0.052482
auto	auto_02_063_001	13.417196	443.000000	0.048227
auto	auto_02_063_002	15.676272	475.000000	0.060993
auto	auto_02_064_000	11.781591	504.000000	0.060993
auto	auto_02_064_001	14.143479	450.000000	0.035461
auto	auto_02_064_002	12.514505	493.000000	0.065248
auto	auto_02_065_000	9.816623	429.000000	0.029787
auto	auto_02_065_001	12.995519	464.000000	0.036879
auto	auto_02_065_002	5.895980	427.000000	0.012766
auto	auto_02_066_000	15.317079	471.000000	0.035461
auto	auto_02_066_001	7.540654	459.000000	0.029787
auto	auto_02_066_002	13.293718	484.000000	0.056738
auto	auto_02_067_000	9.037001	465.000000	0.036879
auto	auto_02_067_001	9.049722	470.000000	0.029787
auto	auto_02_067_002	7.319012	416.000000	0.019858
auto	auto_02_068_000	11.613000	470.000000	0.039716
auto	auto_02_068_001	10.457472	446.000000	0.046809
auto	auto_02_068_002	11.016865	472.000000	0.038298
auto	auto_02_069_000	6.114312	427.000000	0.022695
auto	auto_02_069_001	8.410944	453.000000	0.032624
auto	auto_02_069_002	11.578857	460.000000	0.035461
auto	auto_02_070_000	14.603333	468.000000	0.062411
auto	auto_02_070_001	10.124858	499.000000	0.041135
auto	auto_02_070_002	12.799026	461.000000	0.043972
auto	auto_02_071_000	9.342976	502.000000	0.026950
auto	auto_02_071_001	8.459727	472.000000	0.041135
auto	auto_02_071_002	6.664448	451.000000	0.022695
auto	auto_02_072_000	7.446869	502.000000	0.032624
auto	auto_02_072_001	13.295925	468.000000	0.043972
auto	auto_02_072_002	10.188053	464.000000	0.036879
auto	auto_02_073_000	10.115166	477.000000	0.034043
auto	auto_02_073_001	9.799992	519.000000	0.032624
auto	auto_02_073_002	5.862766	391.000000	0.019858
auto	auto_02_074_000	7.023274	432.000000	0.029787
auto	auto_02_074_001	9.805817	460.000000	0.029787
auto	auto_02_074_002	11.666324	464.000000	0.036879
auto	auto_02_075_000	8.331407	451.000000	0.032624
auto	auto_02_075_001	6.447344	432.000000	0.009929
auto	auto_02_075_002	8.162395	388.000000	0.026950
auto	auto_02_076_000	15.081248	424.000000	0.041135
auto	auto_02_076_001	7.939502	446.000000	0.021277
auto	auto_02_076_002	15.090248	477.000000	0.053901
auto	auto_02_077_000	9.238588	520.000000	0.036879
auto	auto_02_077_001	14.068077	508.000000	0.080851
auto	auto_02_077_002	6.847766	422.000000	0.029787
auto	auto_02_078_000	10.666572	465.000000	0.041135
auto	auto_02_078_001	8.615527	446.000000	0.029787
auto	auto_02_078_002	8.903225	516.000000	0.039716
auto	auto_02_079_000	6.218214	477.000000	0.021277
auto	auto_02_079_001	8.209349	515.000000	0.032624
auto	auto_02_079_002	7.251640	470.000000	0.032624
auto	auto_02_080_000	8.502920	482.000000	0.038298
auto	auto_02_080_001	10.876295	522.000000	0.039716
auto	auto_02_080_002	10.555524	485.000000	0.032624
auto	auto_02_081_000	11.477841	489.000000	0.049645
auto	auto_02_081_001	8.377393	458.000000	0.032624
auto	auto_02_081_002	5.895216	425.000000	0.026950
auto	auto_02_082_000	9.230542	461.000000	0.028369
auto	auto_02_082_001	11.801537	452.000000	0.032624
auto	auto_02_082_002	7.511908	463.000000	0.031206
auto	auto_02_083_000	11.582758	473.000000	0.035461
auto	auto_02_083_001	13.369496	495.000000	0.043972
auto	auto_02_083_002	13.777781	470.000000	0.046809
auto	auto_02_084_000	12.772922	473.000000	0.055319
auto	auto_02_084_001	11.615821	462.000000	0.036879
auto	auto_02_084_002	13.009515	463.000000	0.043972
auto	auto_02_085_000	12.667956	470.000000	0.043972
auto	auto_02_085_001	11.601686	413.000000	0.029787
auto	auto_02_085_002	11.786109	467.000000	0.042553
auto	auto_02_086_000	12.161271	499.000000	0.038298
auto	auto_02_086_001	9.210890	499.000000	0.039716
auto	auto_02_086_002	8.993843	472.000000	0.051064
auto	auto_02_087_000	6.595888	435.000000	0.025532
auto	auto_02_087_001	7.847819	513.000000	0.038298
auto	auto_02_087_002	7.140776	501.000000	0.025532
auto	auto_02_088_000	7.165942	457.000000	0.024113
auto	auto_02_088_001	6.484251	427.000000	0.026950
auto	auto_02_088_002	4.617429	460.000000	0.018440
auto	auto_02_089_000	7.775157	444.000000	0.024113
auto	auto_02_089_001	4.816953	458.000000	0.024113
auto	auto_02_089_002	7.405732	460.000000	0.032624
auto	auto_02_090_000	7.824661	479.000000	0.041135
auto	auto_02_090_001	8.663660	431.000000	0.029787
auto	auto_02_090_002	7.462409	448.000000	0.021277
auto	auto_02_091_000	11.442443	443.000000	0.035461
auto	auto_02_091_001	10.478272	485.000000	0.042553
auto	auto_02_091_002	6.958726	403.000000	0.015603
auto	auto_02_092_000	9.163239	469.000000	0.042553
auto	auto_02_092_001	11.206791	450.000000	0.052482
auto	auto_02_092_002	12.708000	483.000000	0.049645
auto	auto_02_093_000	6.967559	389.000000	0.017021
auto	auto_02_093_001	10.431657	512.000000	0.043972
auto	auto_02_093_002	8.395698	462.000000	0.026950
auto	auto_02_094_000	9.119143	454.000000	0.026950
auto	auto_02_094_001	8.941921	463.000000	0.028369
auto	auto_02_094_002	8.635809	467.000000	0.032624
auto	auto_02_095_000	9.849399	445.000000	0.039716
auto	auto_02_095_001	12.843025	450.000000	0.046809
auto	auto_02_095_002	8.766986	507.000000	0.039716
auto	auto_02_096_000	8.923466	474.000000	0.029787
auto	auto_02_096_001	8.178811	503.000000	0.052482
auto	auto_02_096_002	6.351672	460.000000	0.024113
auto	auto_02_097_000	12.196560	465.000000	0.052482
auto	auto_02_097_001	8.658529	458.000000	0.039716
auto	auto_02_097_002	8.966185	476.000000	0.048227
auto	auto_02_098_000	8.283521	477.000000	0.028369
auto	auto_02_098_001	10.627257	478.000000	0.042553
auto	auto_02_098_002	11.648433	436.000000	0.051064
auto	auto_02_099_000	9.902649	468.000000	0.035461
auto	auto_02_099_001	12.181222	489.000000	0.041135
auto	auto_02_099_002	7.565943	442.000000	0.032624
tv	tv_01_000_000	15.219372	564.000000	0.087943
tv	tv_01_000_001	24.669191	521.000000	0.096454
tv	tv_01_000_002	20.322298	583.000000	0.093617
tv	tv_01_001_000	36.272927	553.000000	0.192908
tv	tv_01_001_001	20.251719	482.000000	0.072340
tv	tv_01_001_002	196.909173	533.000000	0.615603
tv	tv_01_002_000	35.094982	576.000000	0.188652
tv	tv_01_002_001	21.951856	542.000000	0.078014
tv	tv_01_002_002	29.237389	548.000000	0.120567
tv	tv_01_003_000	21.061400	634.000000	0.127660
tv	tv_01_003_001	26.731465	558.000000	0.156028
tv	tv_01_003_002	24.432423	472.000000	0.075177
tv	tv_01_004_000	18.139030	566.000000	0.087943
tv	tv_01_004_001	50.784863	511.000000	0.195745
tv	tv_01_004_002	138.019605	550.000000	0.452482
tv	tv_01_005_000	18.460523	588.000000	0.113475
tv	tv_01_005_001	42.401767	632.000000	0.235461
tv	tv_01_005_002	35.856130	532.000000	0.200000
tv	tv_01_006_000	37.463928	549.000000	0.153191
tv	tv_01_006_001	30.914332	558.000000	0.129078
tv	tv_01_006_002	29.998943	511.000000	0.139007
tv	tv_01_007_000	24.242967	468.000000	0.073759
tv	tv_01_007_001	15.347638	581.000000	0.110638
tv	tv_01_007_002	29.677792	490.000000	0.113475
tv	tv_01_008_000	32.834446	532.000000	0.140426
tv	tv_01_008_001	19.422419	629.000000	0.112057
tv	tv_01_008_002	153.829350	507.000000	0.520567
tv	tv_01_009_000	18.344694	460.000000	0.053901
tv	tv_01_009_001	37.436073	498.000000	0.191489
tv	tv_01_009_002	60.267389	629.000000	0.280851
tv	tv_01_010_000	36.644868	671.000000	0.178723
tv	tv_01_010_001	59.700396	656.000000	0.205674
tv	tv_01_010_002	31.934082	507.000000	0.164539
tv	tv_01_011_000	4.501019	704.000000	0.005674
tv	tv_01_011_001	4.258218	705.000000	0.005674
tv	tv_01_011_002	6.221627	705.000000	0.005674
tv	tv_01_012_000	22.217763	541.000000	0.096454
tv	tv_01_012_001	40.689158	617.000000	0.215603
tv	tv_01_012_002	26.684400	489.000000	0.097872
tv	tv_01_013_000	7.222428	685.000000	0.059574
tv	tv_01_013_001	2.067112	705.000000	0.000000
tv	tv_01_013_002	2.186448	705.000000	0.000000
tv	tv_01_014_000	63.695235	511.000000	0.217021
tv	tv_01_014_001	117.799662	524.000000	0.380142
tv	tv_01_014_002	128.186031	493.000000	0.408511
tv	tv_01_015_000	58.180141	528.000000	0.238298
tv	tv_01_015_001	67.153188	579.000000	0.276596
tv	tv_01_015_002	235.867991	544.000000	0.597163
tv	tv_01_016_000	71.841374	595.000000	0.260993
tv	tv_01_016_001	116.609044	553.000000	0.411348
tv	tv_01_016_002	114.273922	506.000000	0.350355
tv	tv_01_017_000	165.876674	565.000000	0.546099
tv	tv_01_017_001	127.358865	550.000000	0.432624
tv	tv_01_017_002	187.593447	505.000000	0.507801
tv	tv_01_018_000	149.624897	516.000000	0.479433
tv	tv_01_018_001	136.937188	527.000000	0.417021
tv	tv_01_018_002	129.832009	517.000000	0.424113
tv	tv_01_019_000	69.069825	544.000000	0.296454
tv	tv_01_019_001	39.671430	523.000000	0.174468
tv	tv_01_019_002	19.532523	454.000000	0.059574
tv	tv_01_020_000	33.097771	554.000000	0.190071
tv	tv_01_020_001	35.682807	569.000000	0.158865
tv	tv_01_020_002	88.789107	617.000000	0.360284
tv	tv_01_021_000	76.560622	568.000000	0.292199
tv	tv_01_021_001	36.093525	614.000000	0.192908
tv	tv_01_021_002	79.410582	502.000000	0.276596
tv	tv_01_022_000	72.049638	545.000000	0.276596
tv	tv_01_022_001	62.217481	579.000000	0.195745
tv	tv_01_022_002	189.898518	574.000000	0.544681
tv	tv_01_023_000	30.037118	575.000000	0.170213
tv	tv_01_023_001	63.055756	479.000000	0.194326
tv	tv_01_023_002	95.647249	510.000000	0.287943
tv	tv_01_024_000	40.940460	582.000000	0.239716
tv	tv_01_024_001	49.065918	516.000000	0.170213
tv	tv_01_024_002	30.464321	598.000000	0.140426
tv	tv_01_025_000	45.925201	551.000000	0.229787
tv	tv_01_025_001	37.028958	580.000000	0.197163
tv	tv_01_025_002	92.324971	613.000000	0.398582
tv	tv_01_026_000	19.502461	668.000000	0.123404
tv	tv_01_026_001	18.330327	634.000000	0.083688
tv	tv_01_026_002	52.894618	502.000000	0.211348
tv	tv_01_027_000	36.782023	554.000000	0.140426
tv	tv_01_027_001	33.168191	576.000000	0.144681
tv	tv_01_027_002	194.293704	564.000000	0.521986
tv	tv_01_028_000	59.572866	501.000000	0.205674
tv	tv_01_028_001	66.571769	562.000000	0.222695
tv	tv_01_028_002	32.045498	626.000000	0.217021
tv	tv_01_029_000	56.293213	494.000000	0.191489
tv	tv_01_029_001	34.037250	511.000000	0.121986
tv	tv_01_029_002	34.096370	533.000000	0.148936
tv	tv_01_030_000	70.214093	646.000000	0.309220
tv	tv_01_030_001	23.646566	680.000000	0.131915
tv	tv_01_030_002	208.549609	538.000000	0.570213
tv	tv_01_031_000	79.743978	517.000000	0.263830
tv	tv_01_031_001	53.582222	583.000000	0.228369
tv	tv_01_031_002	32.934833	591.000000	0.157447
tv	tv_01_032_000	198.168621	605.000000	0.445390
tv	tv_01_032_001	188.197350	538.000000	0.543262
tv	tv_01_032_002	20.162855	693.000000	0.107801
tv	tv_01_033_000	15.065215	621.000000	0.100709
tv	tv_01_033_001	21.718918	569.000000	0.096454
tv	tv_01_033_002	48.031165	544.000000	0.209929
tv	tv_01_034_000	47.739619	533.000000	0.180142
tv	tv_01_034_001	14.877353	696.000000	0.070922
tv	tv_01_034_002	54.756690	631.000000	0.217021
tv	tv_01_035_000	22.020468	657.000000	0.153191
tv	tv_01_035_001	43.925206	557.000000	0.174468
tv	tv_01_035_002	33.086100	528.000000	0.154610
tv	tv_01_036_000	58.743409	540.000000	0.217021
tv	tv_01_036_001	59.044819	632.000000	0.299291
tv	tv_01_036_002	132.019211	621.000000	0.304965
tv	tv_01_037_000	39.228814	520.000000	0.129078
tv	tv_01_037_001	142.205276	520.000000	0.381560
tv	tv_01_037_002	84.613763	591.000000	0.358865
tv	tv_01_038_000	58.777730	617.000000	0.260993
tv	tv_01_038_001	35.352748	585.000000	0.187234
tv	tv_01_038_002	75.591272	593.000000	0.337589
tv	tv_01_039_000	36.106263	615.000000	0.224113
tv	tv_01_039_001	45.895020	539.000000	0.205674
tv	tv_01_039_002	1.427359	705.000000	0.000000
tv	tv_01_040_000	3.228917	704.000000	0.028369
tv	tv_01_040_001	2.447382	705.000000	0.000000
tv	tv_01_040_002	0.979305	705.000000	0.000000
tv	tv_01_041_000	24.705628	619.000000	0.151773
tv	tv_01_041_001	19.536043	704.000000	0.036879
tv	tv_01_041_002	44.591134	553.000000	0.188652
tv	tv_01_042_000	37.058048	534.000000	0.198582
tv	tv_01_042_001	84.844322	485.000000	0.292199
tv	tv_01_042_002	9.098303	703.000000	0.053901
tv	tv_01_043_000	188.384165	536.000000	0.730496
tv	tv_01_043_001	2.269922	705.000000	0.000000
tv	tv_01_043_002	1.778345	705.000000	0.000000
tv	tv_01_044_000	51.835946	478.000000	0.174468
tv	tv_01_044_001	41.313171	551.000000	0.178723
tv	tv_01_044_002	32.178171	479.000000	0.153191
tv	tv_01_045_000	3.076556	705.000000	0.005674
tv	tv_01_045_001	2.873838	705.000000	0.002837
tv	tv_01_045_002	159.000269	480.000000	0.506383
tv	tv_01_046_000	157.122287	485.000000	0.478014
tv	tv_01_046_001	183.075497	472.000000	0.556028
tv	tv_01_046_002	127.615401	484.000000	0.415603
tv	tv_01_047_000	111.786636	494.000000	0.358865
tv	tv_01_047_001	32.988634	479.000000	0.113475
tv	tv_01_047_002	140.419351	514.000000	0.426950
tv	tv_01_048_000	94.266910	494.000000	0.320567
tv	tv_01_048_001	99.397810	494.000000	0.334752
tv	tv_01_048_002	130.127616	494.000000	0.421277
tv	tv_01_049_000	143.434639	500.000000	0.429787
tv	tv_01_049_001	163.443173	486.000000	0.506383
tv	tv_01_049_002	107.132899	510.000000	0.361702
tv	tv_01_050_000	107.073197	490.000000	0.350355
tv	tv_01_050_001	128.977143	509.000000	0.387234
tv	tv_01_050_002	125.277210	516.000000	0.394326
tv	tv_01_051_000	17.277631	508.000000	0.068085
tv	tv_01_051_001	20.303004	460.000000	0.080851
tv	tv_01_051_002	32.713070	593.000000	0.185816
tv	tv_01_052_000	24.856450	664.000000	0.107801
tv	tv_01_052_001	127.906628	532.000000	0.438298
tv	tv_01_052_002	23.027005	556.000000	0.102128
tv	tv_01_053_000	28.313443	485.000000	0.086525
tv	tv_01_053_001	216.037953	518.000000	0.604255
tv	tv_01_053_002	87.745958	594.000000	0.364539
tv	tv_01_054_000	45.586556	681.000000	0.185816
tv	tv_01_054_001	36.945650	499.000000	0.139007
tv	tv_01_054_002	34.574916	659.000000	0.198582
tv	tv_01_055_000	13.849270	481.000000	0.042553
tv	tv_01_055_001	17.085108	500.000000	0.070922
tv	tv_01_055_002	130.529035	557.000000	0.272340
tv	tv_01_056_000	27.879345	542.000000	0.157447
tv	tv_01_056_001	17.094157	486.000000	0.059574
tv	tv_01_056_002	35.484726	507.000000	0.165957
tv	tv_01_057_000	24.759463	485.000000	0.063830
tv	tv_01_057_001	53.872114	574.000000	0.263830
tv	tv_01_057_002	15.777948	500.000000	0.070922
tv	tv_01_058_000	23.934214	579.000000	0.126241
tv	tv_01_058_001	66.086042	534.000000	0.215603
tv	tv_01_058_002	34.746338	660.000000	0.217021
tv	tv_01_059_000	45.862811	525.000000	0.148936
tv	tv_01_059_001	33.613896	483.000000	0.148936
tv	tv_01_059_002	36.408304	519.000000	0.121986
tv	tv_01_060_000	100.541080	552.000000	0.212766
tv	tv_01_060_001	41.013231	483.000000	0.174468
tv	tv_01_060_002	7.251996	704.000000	0.022695
tv	tv_01_061_000	33.431959	484.000000	0.129078
tv	tv_01_061_001	26.358145	523.000000	0.096454
tv	tv_01_061_002	31.262150	537.000000	0.131915
tv	tv_01_062_000	18.409234	612.000000	0.089362
tv	tv_01_062_001	28.397272	556.000000	0.141844
tv	tv_01_062_002	20.539944	418.000000	0.052482
tv	tv_01_063_000	44.330919	510.000000	0.133333
tv	tv_01_063_001	29.340967	491.000000	0.119149
tv	tv_01_063_002	43.027889	537.000000	0.156028
tv	tv_01_064_000	22.234093	546.000000	0.100709
tv	tv_01_064_001	37.809702	487.000000	0.137589
tv	tv_01_064_002	18.995200	416.000000	0.051064
tv	tv_01_065_000	35.240554	555.000000	0.130496
tv	tv_01_065_001	18.943778	601.000000	0.086525
tv	tv_01_065_002	29.673743	576.000000	0.147518
tv	tv_01_066_000	29.959418	476.000000	0.096454
tv	tv_01_066_001	28.476192	615.000000	0.147518
tv	tv_01_066_002	19.838496	581.000000	0.147518
tv	tv_01_067_000	28.681140	544.000000	0.110638
tv	tv_01_067_001	29.069040	610.000000	0.140426
tv	tv_01_067_002	53.031437	635.000000	0.295035
tv	tv_01_068_000	3.370447	705.000000	0.000000
tv	tv_01_068_001	2.702952	705.000000	0.000000
tv	tv_01_068_002	1.475906	705.000000	0.000000
tv	tv_01_069_000	65.333969	510.000000	0.228369
tv	tv_01_069_001	43.352693	528.000000	0.156028
tv	tv_01_069_002	106.823581	500.000000	0.378723
tv	tv_01_070_000	171.573405	507.000000	0.531915
tv	tv_01_070_001	42.812904	517.000000	0.168794
tv	tv_01_070_002	96.601617	552.000000	0.239716
tv	tv_01_071_000	61.508177	633.000000	0.243972
tv	tv_01_071_001	76.277524	540.000000	0.279433
tv	tv_01_071_002	85.649986	487.000000	0.289362
tv	tv_01_072_000	131.474930	507.000000	0.435461
tv	tv_01_072_001	43.310257	621.000000	0.212766
tv	tv_01_072_002	70.290769	516.000000	0.272340
tv	tv_01_073_000	30.459731	531.000000	0.143262
tv	tv_01_073_001	114.102918	492.000000	0.385816
tv	tv_01_073_002	61.035701	500.000000	0.218440
tv	tv_01_074_000	99.683195	492.000000	0.321986
tv	tv_01_074_001	36.191305	529.000000	0.123404
tv	tv_01_074_002	65.741810	474.000000	0.204255
tv	tv_01_075_000	75.577704	510.000000	0.256738
tv	tv_01_075_001	109.369294	500.000000	0.353191
tv	tv_01_075_002	104.151946	524.000000	0.316312
tv	tv_01_076_000	101.715049	526.000000	0.367376
tv	tv_01_076_001	117.161602	553.000000	0.391489
tv	tv_01_076_002	38.215082	548.000000	0.136170
tv	tv_01_077_000	39.618580	594.000000	0.175887
tv	tv_01_077_001	31.800451	583.000000	0.146099
tv	tv_01_077_002	2.791962	705.000000	0.000000
tv	tv_01_078_000	25.248940	530.000000	0.093617
tv	tv_01_078_001	71.674757	545.000000	0.316312
tv	tv_01_078_002	26.469395	492.000000	0.083688
tv	tv_01_079_000	31.271621	549.000000	0.139007
tv	tv_01_079_001	32.890574	523.000000	0.113475
tv	tv_01_079_002	39.210700	557.000000	0.195745
tv	tv_01_080_000	1.390673	705.000000	0.000000
tv	tv_01_080_001	1.494110	705.000000	0.000000
tv	tv_01_080_002	1.323923	705.000000	0.000000
tv	tv_01_081_000	142.285194	507.000000	0.426950
tv	tv_01_081_001	46.308588	655.000000	0.198582
tv	tv_01_081_002	6.592315	704.000000	0.002837
tv	tv_01_082_000	81.210607	544.000000	0.300709
tv	tv_01_082_001	63.884740	584.000000	0.258156
tv	tv_01_082_002	65.332932	497.000000	0.219858
tv	tv_01_083_000	72.568051	527.000000	0.293617
tv	tv_01_083_001	139.891317	502.000000	0.524823
tv	tv_01_083_002	70.916399	510.000000	0.263830
tv	tv_01_084_000	15.719338	704.000000	0.021277
tv	tv_01_084_001	104.791067	532.000000	0.333333
tv	tv_01_084_002	88.782776	499.000000	0.304965
tv	tv_01_085_000	0.944705	705.000000	0.000000
tv	tv_01_085_001	1.203516	705.000000	0.000000
tv	tv_01_085_002	3.358873	705.000000	0.000000
tv	tv_01_086_000	12.953591	662.000000	0.072340
tv	tv_01_086_001	1.496952	705.000000	0.000000
tv	tv_01_086_002	0.991229	705.000000	0.000000
tv	tv_01_087_000	106.240338	537.000000	0.375887
tv	tv_01_087_001	142.406409	524.000000	0.456738
tv	tv_01_087_002	157.172044	520.000000	0.500709
tv	tv_01_088_000	182.868348	531.000000	0.509220
tv	tv_01_088_001	76.437255	613.000000	0.275177
tv	tv_01_088_002	37.475874	533.000000	0.182979
tv	tv_01_089_000	38.607118	629.000000	0.147518
tv	tv_01_089_001	134.935753	524.000000	0.428369
tv	tv_01_089_002	110.923732	532.000000	0.357447
tv	tv_01_090_000	17.702114	662.000000	0.104965
tv	tv_01_090_001	1.053934	705.000000	0.000000
tv	tv_01_090_002	2.462068	705.000000	0.000000
tv	tv_01_091_000	4.781417	705.000000	0.002837
tv	tv_01_091_001	22.107092	579.000000	0.129078
tv	tv_01_091_002	40.726586	637.000000	0.222695
tv	tv_01_092_000	28.317221	554.000000	0.133333
tv	tv_01_092_001	27.954702	568.000000	0.130496
tv	tv_01_092_002	30.529213	697.000000	0.102128
tv	tv_01_093_000	19.947396	656.000000	0.099291
tv	tv_01_093_001	10.572815	705.000000	0.005674
tv	tv_01_093_002	8.674512	688.000000	0.041135
tv	tv_01_094_000	38.988455	511.000000	0.150355
tv	tv_01_094_001	6.641226	705.000000	0.008511
tv	tv_01_094_002	4.801560	705.000000	0.008511
tv	tv_01_095_000	16.390550	531.000000	0.076596
tv	tv_01_095_001	18.608366	479.000000	0.113475
tv	tv_01_095_002	13.168162	555.000000	0.134752
tv	tv_01_096_000	33.127859	554.000000	0.140426
tv	tv_01_096_001	110.724800	508.000000	0.397163
tv	tv_01_096_002	49.249515	481.000000	0.170213
tv	tv_01_097_000	23.203203	519.000000	0.080851
tv	tv_01_097_001	24.731899	501.000000	0.068085
tv	tv_01_097_002	11.868267	545.000000	0.048227
tv	tv_01_098_000	23.389087	467.000000	0.087943
tv	tv_01_098_001	24.443031	541.000000	0.109220
tv	tv_01_098_002	44.581589	498.000000	0.200000
tv	tv_01_099_000	58.273433	521.000000	0.204255
tv	tv_01_099_001	26.492240	481.000000	0.148936
tv	tv_01_099_002	21.848378	469.000000	0.065248
lezione	lezione_02_000_000	84.181401	540.000000	0.295035
lezione	lezione_02_000_001	48.074410	571.000000	0.185816
lezione	lezione_02_000_002	34.290820	531.000000	0.148936
lezione	lezione_02_001_000	23.385922	605.000000	0.126241
lezione	lezione_02_001_001	76.783834	569.000000	0.293617
lezione	lezione_02_001_002	28.924615	585.000000	0.123404
